skos:prefLabel-	rdfs:label-	0.915409460280033
skos:prefLabel-	skos:altLabel-	0.12457186979347673
skos:prefLabel-	skos:prefLabel-	0.7942685075792704
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.32964363019381376
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.15893130389094487
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.1589313038909524
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.3296436301938339
dc:subject	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.4712186712639408
dc:subject	dc:subject	0.47284949606862214
dc:subject-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.471218671263939
dc:subject-	dc:subject-	0.47284949606862037
skos:altLabel-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.8094562273780189
skos:altLabel-	rdfs:label-	0.7548368193442524
skos:altLabel-	skos:altLabel-	0.892219991130273
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2438863957982581
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.10312496199074125
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.6427110568900638
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name-	rdfs:label-	0.6132234077862316
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name-	skos:altLabel-	0.6786181421090887
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/imagecap-	0.1305632940919463
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/name-	0.24422770717463393
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/name-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/dt-	0.149371854025695
rdfs:label-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.8142693683992012
rdfs:label-	rdfs:label-	0.854719313926998
rdfs:label-	skos:altLabel-	0.905509231804262
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/published	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.12454221402926746
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/published-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.10543176308101931
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.5336226701276895
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.6542762643902644
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/series-	0.14606613776609145
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher-	0.11404687645622397
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/author-	0.12995646949562079
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.11304751147383028
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.5883427602751126
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title-	rdfs:label-	0.4763102564751248
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title-	skos:altLabel-	0.7022746259038909
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/stitle-	0.2326683174051833
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/title-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/aself-	0.23187960824785545
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/affiliation	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.7037131205653705
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/affiliation	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.1146471514630977
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/affiliation	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/affiliation	0.3060257544587776
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/affiliation-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.11367512500108508
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/affiliation-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.6977467466422002
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/affiliation-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/affiliation-	0.3034311402220067
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.8246984008048102
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	rdfs:label-	0.4568950371675242
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	skos:altLabel-	0.5210986745850145
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.7801005468878528
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.26536331379840183
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species	0.5887132040073106
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.26084077250709164
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.7668054275129336
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/species-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/species-	0.5786798661817014
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/registry-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.4001224310259333
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/registry-	rdfs:label-	0.16479851855005312
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/registry-	skos:altLabel-	0.5693257796285106
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/defences	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.5058465717492815
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/defences	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/defenses	0.42832558074335764
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/defences-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.49201207249491613
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/defences-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/defenses-	0.41661121860598477
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/episode-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/season-	0.9051602707459304
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/episode-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/nseason-	0.9037655688390922
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/type	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2069984883319373
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/type	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.10082209272144317
skos:broader	skos:broader	0.5126155223698727
skos:broader-	skos:broader-	0.5126155223698725
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/launched	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.34775574766143236
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/launched	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.10432675212445092
http://dbkwik.webdatacommons.org/ontology/wikiPageDisambiguates	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.5287252639457963
http://dbkwik.webdatacommons.org/ontology/wikiPageDisambiguates-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.5287252639457961
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/storyby	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.7372099737210563
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/storyby-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.7372099737210563
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/characterName	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2937067068189373
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/characterName	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.2587897482809216
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/characterName-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.8492871280742075
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/characterName-	rdfs:label-	0.7183526457477731
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/characterName-	skos:altLabel-	0.7635366549102091
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/characterName-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/imagecap-	0.26479827148942353
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/assign	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.5103630354119231
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/assign	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.19717277749324041
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/assign	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/occupation	0.22557284707492628
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/assign-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.19106409818299283
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/assign-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.49455129834166345
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/assign-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/occupation-	0.21858429519976963
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.9315041391303501
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.34400254991709894
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher	0.8772320863218631
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.34243318106113974
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.9272545381157612
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/publisher-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/publisher-	0.8739925817724044
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/series	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2818359900438724
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/series	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.14147153548010669
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/series	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/series	0.1581289002580707
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/series-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.11538346122648618
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/series-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/sseries-	0.23401011302380303
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.28642675440854054
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.10952122729391295
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/status-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/status-	0.13042669184939454
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/stardate-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/wsdate-	0.29148220218887044
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/stardate-	http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/stardate-	0.5401425893190057
http://dbkwik.webdatacommons.org/memory-beta.wikia.com/property/armaments	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2625420179687221
