http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2331802921547054
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.14910203896501512
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.14910203896501503
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.23318029215470518
rdfs:label-	skos:altLabel-	0.7893247531149216
rdfs:label-	rdfs:label-	0.6908665874942223
rdfs:label-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name-	0.5588993873165611
rdfs:label-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.7908247835682257
rdfs:label-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/es-	0.1034018381515517
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/uk-	0.13758512938046139
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.14973218456794035
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/casual-	0.11795721346882962
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/ru-	0.13758512938046139
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/de-	0.16195259958600183
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/ja-	0.10361384629231167
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/pt-	0.13758512938046139
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/pl-	0.13758512938046139
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/es-	0.13758512938046139
http://dbkwik.webdatacommons.org/swg.wikia.com/property/cost-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/it-	0.13758512938046139
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	skos:altLabel-	0.5948629289882911
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	rdfs:label-	0.4945669731669119
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name-	0.3972909626927293
http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.6994816771780492
skos:prefLabel-	rdfs:label-	0.2847698945011728
skos:prefLabel-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.1798235703639341
skos:prefLabel-	skos:prefLabel-	0.19990127511818415
dc:subject	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.46134436038775917
dc:subject	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.1440550668038542
dc:subject	dc:subject	0.18474342006307135
dc:subject-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.14405506680385424
dc:subject-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.461344360387759
dc:subject-	dc:subject-	0.18474342006307148
foaf:depiction	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.30046492291140986
foaf:depiction	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.30836803338355484
foaf:depiction-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.3083680333835548
foaf:depiction-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.3004649229114099
http://dbkwik.webdatacommons.org/swg.wikia.com/property/skill	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.132089217014673
http://dbkwik.webdatacommons.org/swg.wikia.com/property/skill	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.18643756630838504
http://dbkwik.webdatacommons.org/swg.wikia.com/property/skill-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.186437566308385
http://dbkwik.webdatacommons.org/swg.wikia.com/property/skill-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.13208921701467297
http://dbkwik.webdatacommons.org/swg.wikia.com/property/defense-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/casual-	0.120942984144289
http://dbkwik.webdatacommons.org/swg.wikia.com/property/defense-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/forces-	0.10079478567415397
skos:altLabel-	skos:altLabel-	0.7821994041039046
skos:altLabel-	rdfs:label-	0.6465140405026158
skos:altLabel-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name-	0.5384838411886773
skos:altLabel-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.7954918313206981
skos:altLabel-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/es-	0.10127851969323684
http://dbkwik.webdatacommons.org/swg.wikia.com/property/obtained	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.11458794969717419
http://dbkwik.webdatacommons.org/swg.wikia.com/property/quest	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.25010343528574996
http://dbkwik.webdatacommons.org/swg.wikia.com/property/quest	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/members-	0.1359622111315543
http://dbkwik.webdatacommons.org/swg.wikia.com/property/quest-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.25010343528574996
http://dbkwik.webdatacommons.org/swg.wikia.com/property/quest-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/members	0.1359622111315543
http://dbkwik.webdatacommons.org/swg.wikia.com/property/name	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.13145615206785632
http://dbkwik.webdatacommons.org/swg.wikia.com/property/name-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/cardname-	0.11389472391238559
http://dbkwik.webdatacommons.org/swg.wikia.com/property/name-	skos:altLabel-	0.6903841485413713
http://dbkwik.webdatacommons.org/swg.wikia.com/property/name-	rdfs:label-	0.4992855588117453
http://dbkwik.webdatacommons.org/swg.wikia.com/property/name-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name-	0.3658258276666208
http://dbkwik.webdatacommons.org/swg.wikia.com/property/name-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLinkText-	0.6634504766813367
http://dbkwik.webdatacommons.org/swg.wikia.com/property/tool	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2330392875300203
http://dbkwik.webdatacommons.org/swg.wikia.com/property/tool	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/era	0.15062007966354685
http://dbkwik.webdatacommons.org/swg.wikia.com/property/tool-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.23303928753002032
http://dbkwik.webdatacommons.org/swg.wikia.com/property/tool-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/era-	0.15062007966354693
http://dbkwik.webdatacommons.org/swg.wikia.com/property/type	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.24795270842585915
http://dbkwik.webdatacommons.org/swg.wikia.com/property/type	dc:subject	0.1309570581076696
http://dbkwik.webdatacommons.org/swg.wikia.com/property/type-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.2453148715476126
http://dbkwik.webdatacommons.org/swg.wikia.com/property/type-	dc:subject-	0.12956387567568028
http://dbkwik.webdatacommons.org/swg.wikia.com/property/certification	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.36035399019587017
http://dbkwik.webdatacommons.org/swg.wikia.com/property/certification	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.24064733803814392
http://dbkwik.webdatacommons.org/swg.wikia.com/property/certification	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/armament	0.10193721262053031
http://dbkwik.webdatacommons.org/swg.wikia.com/property/certification-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink	0.2363015808208064
http://dbkwik.webdatacommons.org/swg.wikia.com/property/certification-	http://dbkwik.webdatacommons.org/ontology/wikiPageWikiLink-	0.35384649683875746
http://dbkwik.webdatacommons.org/swg.wikia.com/property/certification-	http://dbkwik.webdatacommons.org/starwars.wikia.com/property/armament-	0.1000963679177698
